"GEOID","B01003_001E","B01003_001M","B00001_001E","type","landArea","popDens","popSamp"
"420171053002",597,97,108,"bg",0.1188462132,5023.29846215075,18.0904522613065
"420171053003",614,91,112,"bg",0.1714345776,3581.54118378975,18.2410423452769
"420171054001",1319,431,63,"bg",6.2558111187,210.843961713808,4.77634571645186
"420171054002",1523,346,93,"bg",1.3008280428,1170.79271809192,6.10636900853579
"420171054003",4002,486,205,"bg",7.9171901523,505.482364704527,5.12243878060969
"420171054004",1434,292,95,"bg",5.7759845715,248.269361222964,6.62482566248257
"420171055051",1811,266,174,"bg",1.1110448349,1629.9972270363,9.60795140806185
"420171055052",2165,238,235,"bg",0.8642145798,2505.16486368586,10.8545034642032
"420171055061",1720,212,184,"bg",1.4938842204,1151.3609799958,10.6976744186047
"420171055062",2308,257,221,"bg",0.7428633498,3106.89711724421,9.57538994800693
"420171055071",1343,302,72,"bg",0.5564021463,2413.72181780888,5.36113179448995
"420171055072",2018,305,113,"bg",0.7078583655,2850.85279535345,5.599603567889
"420171055073",1874,345,108,"bg",0.7610139108,2462.50426359486,5.76307363927428
"420171055074",2106,411,112,"bg",0.8447740587,2492.97427911182,5.31813865147199
"420171055081",2102,258,178,"bg",2.1758460867,966.060978691743,8.46812559467174
"420171055082",1390,258,142,"bg",1.5961636548,870.838022041147,10.2158273381295
"420171055091",1319,208,119,"bg",2.3597516943,558.957115354999,9.02198635329795
"420171055092",2024,257,197,"bg",0.8209694493,2465.37797688545,9.73320158102767
"420171055093",1295,209,118,"bg",0.9377214561,1381.00711205429,9.11196911196911
"420171055101",1837,369,110,"bg",0.6749394795,2721.72551139083,5.98802395209581
"420171055102",3137,312,156,"bg",0.4812551172,6518.37224765825,4.97290404845394
"420171055111",1714,239,184,"bg",0.5560152741,3082.64912825351,10.7351225204201
"420171055112",2499,256,227,"bg",1.1861748756,2106.7719873395,9.08363345338135
"420171056001",2392,142,418,"bg",0.9338303403,2561.49312864642,17.4749163879599
"420171057021",1418,252,124,"bg",0.4923273069,2880.19774675635,8.74471086036671
"420171057022",1293,327,98,"bg",0.3794224005,3407.81144786416,7.57927300850735
"420171057041",862,317,50,"bg",0.1340844219,6428.78559481637,5.80046403712297
"420171057042",1158,289,65,"bg",0.1835863029,6307.66011247999,5.61312607944732
"420171057043",2151,413,113,"bg",0.2891753865,7438.39240965275,5.25337052533705
"420171057044",757,387,29,"bg",0.1410747624,5365.94914017023,3.83091149273448
"420171057045",1729,445,86,"bg",0.2687943258,6432.42745118989,4.97397339502603
"420171058011",2078,371,118,"bg",2.0693102859,1004.19932871315,5.67853705486044
"420171058012",1091,335,71,"bg",0.942620679,1157.41148513463,6.50779101741522
"420171058013",2978,490,144,"bg",0.4426787079,6727.22664735147,4.8354600402955
"420171058051",1898,438,79,"bg",0.6742568547,2814.95098903293,4.1622760800843
"420171058052",1693,619,71,"bg",0.3586089078,4721.02048548165,4.19373892498523
"420171058053",1014,279,60,"bg",0.2311140546,4387.44412041482,5.91715976331361
"420171058054",983,369,79,"bg",3.2420492676,303.203288680338,8.03662258392675
"420171058071",2497,344,231,"bg",0.3427749468,7284.66308086668,9.2511013215859
"420171058072",1298,236,118,"bg",0.2627267643,4940.49398986185,9.09090909090909
"420171058081",989,190,101,"bg",0.4300601877,2299.67811084597,10.2123356926188
"420171058082",1411,238,118,"bg",0.1954086849,7220.76401426107,8.36286321757619
"420171058083",1034,201,91,"bg",0.2872568556,3599.56596280448,8.80077369439072
"420171058091",1126,238,110,"bg",0.3677227983,3062.08917479567,9.76909413854352
"420171058092",1875,313,152,"bg",0.3359201274,5581.6839988493,8.10666666666667
"420171058093",1328,236,123,"bg",0.5095662858,2606.1378804037,9.26204819277108
"420171058101",1063,147,184,"bg",0.265937958,3997.17290451632,17.3095014111007
"420171058102",1213,135,215,"bg",0.2029136967,5977.91090363591,17.724649629019
"420171058111",913,359,49,"bg",0.1135419714,8041.07933605951,5.36692223439211
"420171058112",1676,376,80,"bg",0.190582821,8794.07698556419,4.77326968973747
"420171058113",1208,427,61,"bg",0.132853149,9092.74645797067,5.04966887417219
"420171058114",985,417,53,"bg",0.1786449951,5513.72849515671,5.38071065989848
"420171058115",1187,294,66,"bg",0.274659957,4321.70751413902,5.56023588879528
"420171058121",1674,133,287,"bg",0.3103904232,5393.20763424894,17.1445639187575
"420171059001",762,98,203,"bg",0.2772070587,2748.84775147322,26.6404199475066
"420171059002",1063,120,305,"bg",1.2411003033,856.498058354797,28.692380056444
"420171060001",965,158,354,"bg",0.3559791807,2710.83268999726,36.6839378238342
"420171060002",1632,253,151,"bg",0.523428048,3117.90704803805,9.25245098039216
"420171060003",719,215,80,"bg",0.2647962603,2715.29514497452,11.1265646731572
"420171060004",824,179,74,"bg",0.2227036383,3699.98445597914,8.98058252427185
"420171061001",1606,188,405,"bg",0.4919732532,3264.40510648476,25.2179327521793
"420171061002",1430,165,452,"bg",0.5981414868,2390.73869904989,31.6083916083916
"420171062001",4473,444,593,"bg",1.9075324554,2344.91423060062,13.2573217080259
"420171062002",2193,429,110,"bg",0.4997269134,4388.39682473664,5.01595987232102
"420171063001",1399,286,94,"bg",4.609871838,303.479152818912,6.71908506075768
"420171063002",4858,383,272,"bg",3.2847164064,1478.97090614416,5.59901193906958
"420171063003",917,165,258,"bg",0.4134231387,2218.06646547043,28.1352235550709
"420171064011",3349,532,212,"bg",2.9239345278,1145.37448364818,6.33024783517468
"420171064012",4469,528,220,"bg",4.9992687459,893.930738103471,4.9228015215932
"420171064021",1728,337,93,"bg",1.265786379,1365.15926278584,5.38194444444444
"420171064022",2602,387,147,"bg",6.753869694,385.260616193345,5.64950038431975
"420171064023",2171,268,136,"bg",9.0617909382,239.577365534681,6.26439428834638
"420171064024",1009,175,289,"bg",0.4448663505,2268.09692139212,28.6422200198216
"420171065001",1469,452,67,"bg",3.5687624544,411.627285023928,4.56092579986385
"420171065002",1310,270,76,"bg",1.0016603883,1307.8284968654,5.80152671755725
"420171065003",1964,472,117,"bg",4.5037530252,436.080750656345,5.95723014256619
"420171065004",563,121,40,"bg",3.6474623757,154.353888267854,7.10479573712256
"420171065005",1478,238,244,"bg",0.2603422107,5677.14315717762,16.5087956698241
"420171066001",1148,120,305,"bg",9.1875707352,124.951418942736,26.5679442508711
"420171066002",757,100,261,"bg",1.0067962905,751.889937560313,34.4782034346103
"420179800001",0,10,0,"bg",8.8283344149,0,NA
"420293001011",1480,187,163,"bg",1.3117353678,1128.27635537662,11.0135135135135
"420293001012",1627,187,177,"bg",1.1862181188,1371.58586116178,10.8789182544561
"420293001031",1992,219,175,"bg",0.5617110213,3546.30748634734,8.785140562249
"420293001032",698,191,84,"bg",0.2623734828,2660.32981897056,12.0343839541547
"420293001041",1584,211,175,"bg",0.7516614105,2107.33180907389,11.0479797979798
"420293001042",1925,215,201,"bg",0.8558095689,2249.33217616889,10.4415584415584
"420293001043",1566,197,176,"bg",0.9273160611,1688.74461005494,11.2388250319285
"420293001061",1727,278,112,"bg",0.7430668245,2324.15166854216,6.48523451071222
"420293001062",1824,283,111,"bg",0.3159718848,5772.66550520637,6.08552631578947
"420293001063",1142,328,74,"bg",0.4986485361,2290.19021880971,6.47985989492119
"420293001071",1442,205,153,"bg",3.3963583797,424.572391600021,10.6102635228849
"420293001072",2903,246,269,"bg",4.4866341234,647.032924940197,9.26627626593179
"420293001081",2089,392,117,"bg",1.0666429488,1958.48104780534,5.60076591670656
"420293001082",2658,340,172,"bg",0.5222716785,5089.30525896782,6.47103085026336
"420293001083",1318,211,95,"bg",0.8585269407,1535.18770060421,7.20789074355084
"420293001091",968,168,113,"bg",0.8912357883,1086.13232626848,11.6735537190083
"420293001092",720,134,73,"bg",0.4004169741,1798.12557052136,10.1388888888889
"420293001093",1828,243,177,"bg",0.7289784216,2507.61880713535,9.68271334792123
"420293002011",2205,292,148,"bg",0.8103879927,2720.91889300274,6.71201814058957
"420293002012",962,228,75,"bg",0.5479612281,1755.59866404351,7.7962577962578
"420293002013",1069,228,62,"bg",0.4869130266,2195.46395680678,5.79981290926099
"420293002014",872,198,62,"bg",0.6284792943,1387.47609970386,7.11009174311927
"420293002021",1137,181,123,"bg",1.1523586932,986.671950937993,10.8179419525066
"420293002022",1985,257,204,"bg",2.3380227585,849.007988815948,10.2770780856423
"420293002023",2363,252,254,"bg",2.2612093218,1045.01603510062,10.7490478205671
"420293003011",1253,192,132,"bg",8.6085423567,145.55309692178,10.5347166799681
"420293003012",2737,233,262,"bg",2.7336308571,1001.23247910055,9.57252466203873
"420293003021",1472,279,136,"bg",2.0249659287,726.925811015993,9.23913043478261
"420293003022",2191,270,238,"bg",3.5511852519,616.977106116259,10.8626198083067
"420293003031",1469,206,155,"bg",0.7158301722,2052.16272944355,10.5513955071477
"420293003032",1654,196,181,"bg",0.474771726,3483.7794869023,10.9431680773882
"420293004001",1282,248,106,"bg",0.2601688518,4927.56911955592,8.26833073322933
"420293004002",2061,249,179,"bg",1.0002545982,2060.47540667032,8.68510431829209
"420293005011",2157,252,234,"bg",2.1922167267,983.935563363294,10.8484005563282
"420293005012",2449,219,262,"bg",3.2844963294,745.624215828359,10.6982441812985
"420293005021",739,150,80,"bg",1.2520431495,590.235248917034,10.8254397834912
"420293005022",1678,264,214,"bg",1.1750443848,1428.03116350844,12.7532777115614
"420293005023",1333,225,127,"bg",0.4966890786,2683.77151307067,9.52738184546137
"420293006001",1006,272,49,"bg",0.1806002055,5570.31481340147,4.87077534791252
"420293006002",1030,288,62,"bg",0.1143662949,9006.1499404227,6.01941747572816
"420293006003",3176,391,197,"bg",1.2829631958,2475.51918121828,6.20277078085642
"420293007001",842,467,33,"bg",0.1539542862,5469.15594741006,3.91923990498812
"420293007002",1650,337,78,"bg",0.1493400051,11048.6135238521,4.72727272727273
"420293007003",1155,380,52,"bg",0.0915767424,12612.3726366576,4.5021645021645
"420293007004",1417,335,70,"bg",0.0909354303,15582.4852351306,4.94001411432604
"420293008001",2631,367,151,"bg",0.6144959106,4281.55819203266,5.73926263778031
"420293008002",1647,281,91,"bg",0.2666588067,6176.43204956261,5.52519732847602
"420293009001",598,159,63,"bg",0.1724928777,3466.80980672166,10.5351170568562
"420293009002",636,127,79,"bg",0.1773839925,3585.44190508058,12.4213836477987
"420293009003",1066,260,79,"bg",0.3222282492,3308.2139838657,7.4108818011257
"420293010001",1411,290,93,"bg",2.9216024838,482.954134870797,6.59107016300496
"420293010002",516,181,40,"bg",0.9796739238,526.70586351683,7.75193798449612
"420293010003",1491,346,95,"bg",0.7696733616,1937.18540148058,6.37156270959088
"420293010004",3896,397,215,"bg",4.0661623431,958.15161109129,5.51848049281314
"420293011001",1552,256,150,"bg",0.4536281178,3421.30467469007,9.66494845360825
"420293011002",757,195,77,"bg",0.098795268,7662.31030417368,10.1717305151915
"420293011003",1010,246,100,"bg",0.2148329898,4701.32636956859,9.9009900990099
"420293013001",1656,267,91,"bg",4.2456316617,390.047967405849,5.4951690821256
"420293013002",1976,377,113,"bg",3.6151098984,546.59472478957,5.71862348178138
"420293013003",3113,357,195,"bg",2.7975821445,1112.74659302502,6.26405396723418
"420293014011",1422,210,140,"bg",1.2893315292,1102.89709651506,9.84528832630098
"420293014012",1261,200,137,"bg",0.9287318898,1357.76537216952,10.8643933386201
"420293014021",1658,190,200,"bg",6.3444060108,261.332581360274,12.0627261761158
"420293014022",3638,230,352,"bg",4.6606158027,780.583543894012,9.67564595931831
"420293015001",2611,20,467,"bg",7.5375133119,346.400714925151,17.8858674837227
"420293016001",2538,22,404,"bg",18.7471418706,135.380636553468,15.9180457052797
"420293017001",1782,222,463,"bg",16.2110208546,109.925217910897,25.9820426487093
"420293018001",2336,278,235,"bg",12.1512457638,192.243663358305,10.0599315068493
"420293018002",2617,280,273,"bg",5.525805285,473.596130342114,10.4317921283913
"420293019001",2075,156,223,"bg",4.6535544198,445.895720306023,10.7469879518072
"420293019002",1995,157,188,"bg",5.2131596517,382.685383393051,9.42355889724311
"420293020001",2058,199,269,"bg",1.9466829954,1057.18291312096,13.0709426627794
"420293020002",3596,198,382,"bg",10.5032115045,342.371473568758,10.622914349277
"420293021011",3026,424,186,"bg",2.360376018,1281.99912934381,6.14672835426305
"420293021012",3426,431,195,"bg",6.0808174713,563.411090066409,5.69176882661997
"420293021021",979,227,91,"bg",0.4008636918,2442.22667212386,9.29519918283963
"420293021022",1338,226,148,"bg",0.7893370485,1695.09337303075,11.0612855007474
"420293021023",2089,318,252,"bg",1.3037569974,1602.29245493291,12.063188128291
"420293022021",2424,294,161,"bg",3.8229992658,634.057145049635,6.64191419141914
"420293022022",1724,300,116,"bg",2.6124290478,659.922228874246,6.72853828306264
"420293022023",2760,399,152,"bg",1.0466213472,2637.05685669775,5.50724637681159
"420293022031",1626,218,190,"bg",1.0032433983,1620.74328398798,11.6851168511685
"420293022032",930,138,102,"bg",0.6682827294,1391.62656625135,10.9677419354839
"420293022033",2498,267,286,"bg",1.0957305645,2279.7575251904,11.449159327462
"420293022041",2368,419,145,"bg",1.2040486029,1966.69801725327,6.12331081081081
"420293022042",2848,399,154,"bg",0.5475179853,5201.65561034402,5.40730337078652
"420293022043",1249,349,77,"bg",0.8338427955,1497.88426156642,6.16493194555644
"420293023001",1053,237,83,"bg",0.2100951567,5012.01463441446,7.88224121557455
"420293023002",888,223,88,"bg",0.0938775123,9459.13433626426,9.90990990990991
"420293023003",991,271,82,"bg",0.1001666952,9893.50799705729,8.2744702320888
"420293024001",644,137,77,"bg",0.2106824148,3056.73352287777,11.9565217391304
"420293024002",1089,274,90,"bg",0.0541489806,20111.1819268487,8.26446280991736
"420293024003",2187,322,185,"bg",0.2289202344,9553.54604511972,8.45907636031093
"420293025001",1498,283,117,"bg",0.1192184136,12565.1730698755,7.81041388518024
"420293025002",1430,265,129,"bg",0.0908427663,15741.4845258846,9.02097902097902
"420293025003",840,199,81,"bg",0.1393056522,6029.90608589247,9.64285714285714
"420293025004",690,191,70,"bg",0.0927277065,7441.14166136526,10.1449275362319
"420293026001",706,292,45,"bg",0.0881840817,8005.98006340639,6.37393767705382
"420293026002",1128,329,73,"bg",0.1532094993,7362.46776573076,6.47163120567376
"420293026003",1216,431,71,"bg",0.0493258194,24652.4034428914,5.83881578947368
"420293026004",1138,313,82,"bg",0.0698563008,16290.5849145679,7.20562390158172
"420293026005",703,271,58,"bg",0.0533810277,13169.4729436616,8.25035561877667
"420293027021",1298,323,82,"bg",0.5175960075,2507.7473187426,6.31741140215717
"420293027022",2112,431,112,"bg",0.915138081,2307.84844806387,5.3030303030303
"420293027023",1610,389,85,"bg",0.2758043574,5837.47122481104,5.27950310559006
"420293027031",1888,261,206,"bg",3.0546096867,618.082240824579,10.9110169491525
"420293027032",2121,244,210,"bg",1.3148774496,1613.07808620889,9.9009900990099
"420293027041",1864,239,198,"bg",0.5475017691,3404.55520913494,10.6223175965665
"420293027042",3304,252,349,"bg",1.4130684711,2338.17402877018,10.5629539951574
"420293027051",2848,289,279,"bg",0.5530785975,5149.35854121529,9.79634831460674
"420293027052",1274,219,143,"bg",0.5442867144,2340.67811374821,11.2244897959184
"420293027061",1652,284,179,"bg",0.7214108616,2289.95720460331,10.8353510895884
"420293027062",1768,332,154,"bg",0.9171010134,1927.81381131118,8.710407239819
"420293027063",1229,335,85,"bg",1.0792274922,1138.77751343666,6.91619202603743
"420293028021",2041,294,131,"bg",1.5923451258,1281.75730683673,6.41842234198922
"420293028022",1573,297,116,"bg",1.3273612209,1185.05797459824,7.3744437380801
"420293028023",1363,242,90,"bg",0.9873422559,1380.47368261128,6.6030814380044
"420293028031",1936,124,221,"bg",1.0966375134,1765.39647453574,11.4152892561983
"420293028041",693,144,76,"bg",0.724161438,956.968934874436,10.966810966811
"420293028042",3322,198,358,"bg",2.1146828274,1570.92115988117,10.7766405779651
"420293028051",1554,327,76,"bg",0.1848380391,8407.36034404295,4.89060489060489
"420293028052",1953,345,110,"bg",0.6484105485,3011.98061092308,5.63236047107015
"420293028053",1810,323,103,"bg",1.2165709842,1487.78823719048,5.69060773480663
"420293028054",1962,368,110,"bg",0.1540955988,12732.355857525,5.60652395514781
"420293029011",2850,305,280,"bg",1.6086451095,1771.67728492075,9.82456140350877
"420293029012",1899,251,181,"bg",2.3199633171,818.547425298857,9.53133228014745
"420293029021",1024,319,56,"bg",1.7861904918,573.287118423793,5.46875
"420293029022",2978,415,173,"bg",1.1628401499,2560.97108468098,5.80926796507723
"420293029023",2141,441,135,"bg",1.7867931939,1198.23603946402,6.30546473610462
"420293030001",3260,28,549,"bg",3.8323509939,850.652772981645,16.840490797546
"420293031001",2692,216,258,"bg",4.5477881163,591.936108534046,9.58395245170877
"420293031002",1557,216,143,"bg",1.7746171443,877.37234197304,9.18432883750803
"420293033011",1498,298,124,"bg",1.8220321548,822.158926259143,8.27770360480641
"420293033012",1539,269,163,"bg",4.0452530976,380.445911014337,10.5912930474334
"420293033021",2006,269,121,"bg",5.5038910212,364.469425770468,6.03190428713858
